"","data3.warstds","predictors.fl","predictors.ch","predictors.hs","predictors.rf"
"1",0,0.0290214764589453,0.00880444209178101,0.00805313566946666,0.732196589769308
"2",0,0.0134315779456735,0.0694971736440867,0.0320857195772056,0.494979919678715
"3",0,0.0141812793674134,0.00553809279557328,0.105468544499269,0.792338709677419
"4",0,0.00959313566354561,0.00064971477417944,0.00301287608046486,0.152917505030181
"5",1,0.00895862338364195,0.00227983708217717,0.000295039287318684,0.253279515640767
"6",0,0.0154536691688163,0.0168951007032548,0.000913885644815202,0.352705410821643
"7",1,0.00173194648092286,0.00168201925024899,0.0130858048698203,0.224674022066199
"8",0,0.00713927428016167,0.00847106458494886,0.000558815565909529,0.0684793554884189
"9",1,0.0338088955100827,0.0484876509298644,0.00376264924997048,0.808808808808809
"10",0,0.00769429643725422,0.0633650692216439,0.00398453108719471,0.793969849246231
"11",1,0.0199636851834428,0.00709072431987325,0.0197319135381337,0.518072289156627
"12",0,0.00576965503476726,0.00133065415350339,0.0277011581798988,0.359516616314199
"13",0,0.00886194329094822,0.00419332156502749,0.0231450310433513,0.599799398194584
"14",0,0.027099179201375,0.00626171679456311,0.012699156656505,0.344344344344344
"15",0,0.00497322375837352,0.00696142994173964,0.00671334894970243,0.246740220661986
"16",0,0.00355043659004587,0.0124633740748196,0.00623854598571389,0.0934673366834171
"17",0,0.0265102556664537,0.1259889962354,0.0223381439681122,0.198795180722892
"18",0,0.00679298904781327,0.0114173523287688,0.0624781422989064,0.153
"19",0,0.0043690359902045,0.0153305819431303,0.0453167631227761,0.0824120603015075
"20",0,0.00347835504949392,0.0528265675717383,0.00232574257641409,0.90990990990991
"21",0,0.0289266071774672,2.22044604925031e-16,0.111877057183059,0.360160965794769
"22",1,0.0421471948393324,0.00848331374085402,0.0144376804015003,0.12964824120603
"23",0,0.0665187171519372,0.00286867008831649,0.0054448346075219,0.0750750750750751
"24",0,0.00710233288500297,0.0233351194308953,0.00038903487649982,0.215075376884422
"25",0,0.0119253119498966,0.00362780655720178,0.00805314479439129,0.112676056338028
"26",0,0.00659199973430313,0.00523441359103643,0.0150112772883975,0.357287449392713
"27",0,0.0307421282273942,0.00287612388580606,0.0234764837617107,0.0836693548387097
"28",0,0.0242405491337208,0.0221358249526462,0.0070400088405574,0.175226586102719
"29",0,0.00647146925945983,0.0673517437243756,0.0483576396440423,0.0321931589537223
"30",1,0.00427238600930858,0.00487014235468155,0.000386054156739619,0.522796352583587
"31",0,0.00345057382729585,0.0038341387346377,0.0324751708798401,0.054380664652568
"32",0,0.0378027042420944,0.0213287307348679,0.0103056654464989,0.745490981963928
"33",0,0.00911841847382777,0.00276224340009407,0.016440474627436,0.0774647887323944
"34",0,0.0024732953362092,0.0201937782856921,0.000415581426648898,0.308926780341023
"35",0,0.00298794449805957,0.0473683064428627,0.000266908866131904,0.593781344032096
"36",0,0.00631133017318627,0.00879299356437993,0.00951827913707662,0.0562814070351759
"37",1,0.0067675928466681,0.0440570123025783,0.0102873659724339,0.868076535750252
"38",0,0.00454301625234584,0.00640536341574702,0.012162622872021,0.224899598393574
"39",0,0.0141045637802131,0.00669678758229396,0.0173144751008162,0.826305220883534
"40",1,0.0126120078583694,0.0254519508720348,0.000324359223193732,0.940822467402207
"41",0,0.0307665949390911,0.00866569935254136,0.0184098138036266,0.47289156626506
"42",0,0.0262277467946706,4.77358779213905e-07,0.0156298320905345,0.829637096774194
"43",0,0.0150239765211305,0.00776814036774039,0.00467619717574521,0.069
"44",0,0.00292878043874719,0.00636704577188959,0.00608049403541924,0.170682730923695
"45",0,0.120685263781904,0.0102472626739411,0.000655904240712363,0.130391173520562
"46",1,0.0173106978465496,0.000317513814679821,0.000236896011617386,0.555778894472362
"47",0,0.0216441196277092,0.00511337875451011,0.0690234903878903,0.659979939819458
"48",1,0.00310868500323668,0.01063468276957,0.0310967660011145,0.742971887550201
"49",0,0.0365705598569586,0.00205361891104638,0.0460900189321831,0.16566265060241
"50",0,0.00581625268014041,0.0252404031603705,0.0805546840663958,0.211480362537764
"51",0,0.0313452901377092,0.00257621847580195,0.000483982790139966,0.0601202404809619
"52",0,0.0322789195527976,0.0216190133634907,0.0224697321182979,0.161646586345382
"53",0,0.0213093037266776,0.0153306512321988,0.0169808483439376,0.0403225806451613
"54",0,0.018262303256846,0.177987521620443,0.00799049921321204,0.75250501002004
"55",0,0.00619865081452976,0.00200564880125875,0.0285320563754047,0.698492462311558
"56",0,0.0097513960089991,0.00439848757668451,0.000534237575563793,0.599198396793587
"57",0,0.0038058601529143,0.0267952355691056,0.00376191600757023,0.518555667001003
"58",0,0.0150836357170875,0.0587590973278146,0.016322589317415,0.461306532663317
"59",0,0.0433569485662522,0.0278336434817111,0.00661927542957489,0.166499498495486
"60",0,0.00568068718778512,8.07044858603169e-09,0.024061898461529,0.279233870967742
"61",0,0.0122326162054016,0.00146316326386456,0.000525557782413356,0.0651302605210421
"62",0,0.00385439274358241,0.0199784455390586,0.00530112143488206,0.749247743229689
"63",0,0.0275761126500238,0.0380587264119227,0.0117569759014964,0.867203219315895
"64",0,0.00818384045001765,0.00673165820214465,0.0130179456931679,0.17907444668008
"65",0,0.0041941422030547,0.0162317945672853,0.0266886172045124,0.236656596173212
"66",0,0.019024633815955,0.00247963598178178,0.000655388224814388,0.196589769307924
"67",0,0.00717214763613494,0.0565261534618453,0.00586216822861955,0.176056338028169
"68",0,0.00319154371153269,0.00289988422200526,0.0287699295888923,0.777217741935484
"69",0,0.00581398252753327,0.00305271824334682,0.00632213739096422,0.0915492957746479
"70",0,0.00239198244438844,0.00311184171401409,0.0305883430461721,0.438508064516129
"71",0,0.0049402380750126,0.00215404752987945,0.00305248693699082,0.287009063444109
"72",0,0.0411664274516329,0.00949643863132599,0.015573669573592,0.978894472361809
"73",0,0.018153207899889,0.0129532921511807,0.0017913640787313,0.178068410462777
"74",0,0.00690695670251547,0.00675716505176538,0.0380301127599533,0.235175879396985
"75",0,0.0118970301798065,0.00248664449149091,0.00743276207586982,0.179718875502008
"76",0,0.00625304020833761,0.0354174451687475,0.0020989601460588,0.195367573011078
"77",0,0.0214955642367598,0.0672276309506036,0.0060547207462271,0.107429718875502
"78",0,0.0102173243268965,0.00520730295946994,0.00435613802476765,0.808425275827482
"79",0,0.00525247177070637,0.00503557639166463,0.00363451804200979,0.392964824120603
"80",0,0.00872817562322342,0.0390484662834176,0.00253425951056547,0.12938816449348
"81",0,0.0445838221987992,0.0213618801547953,0.0472767016255302,0.101303911735206
"82",0,0.00425090301597478,0.015202522632531,0.00820288549672834,0.321965897693079
"83",0,0.00967955894240465,0.0026468178908643,0.00351790570151633,0.170682730923695
"84",0,0.00350323840826472,0.0299473097807228,0.000612999764261735,0.391566265060241
"85",0,0.00632888198956034,0.0218164494236611,0.00434382590532876,0.156092648539778
"86",0,0.0047713517953693,0.0224921653050062,0.0408922723062077,0.0863453815261044
"87",0,0.00268351991300898,0.00124509799995913,0.00640069658848262,0.440201005025126
"88",1,0.00285835247007395,0.00296776400951606,0.00152710439288919,0.763343403826788
"89",0,0.0187627594736809,0.00109395973620833,0.00723446682657533,0.63627254509018
"90",0,0.0365120717367495,0.00974021884554542,0.0107050410614422,0.0712136409227683
"91",0,0.0475253380912664,0.00942236485807897,0.00663729531354231,0.321643286573146
"92",1,0.00348369625208005,0.000672062789725422,0.00899040025465006,0.0544354838709677
"93",0,0.00858828219571907,0.058540313601026,0.0326538764187861,0.537840565085772
"94",0,0.00538611158364436,0.00367269942093864,0.106801217178346,0.774420946626385
"95",0,0.00566689866541167,0.00678166153804476,0.0163130402550383,0.294589178356713
"96",0,0.00903045877146104,0.00511473378895576,0.0410033369603037,0.835671342685371
"97",0,0.00943962817000669,0.00433651792421145,0.000274162834779502,0.798994974874372
"98",0,0.0233659481362385,0.00100662509094218,0.0130948790992544,0.0220440881763527
"99",0,0.0139285752040564,0.0638207463747317,0.0190783896643604,0.44321608040201
"100",0,0.0172655802052102,0.0260911331529988,0.0115967947182995,0.45937813440321
"101",0,0.00617759300593139,0.0143996638287367,0.0124128591874308,0.0291164658634538
"102",0,0.0484993350105968,0.0119009548821241,0.0204162801580544,0.04004004004004
"103",1,0.00837103295153917,0.0659201625260995,0.0239034833587096,0.212424849699399
"104",0,0.00631857473166222,0.00673891941852074,0.00502889538059537,0.193969849246231
"105",0,0.00461789771201693,0.00805991707648472,0.000628589612425257,0.469
"106",0,0.00366894170513802,0.0163065995432379,0.0136036878046032,0.148036253776435
"107",0,0.0183597807727723,0.00716856634693922,0.0182293153949035,0.041123370110331
"108",1,0.00941010989226298,0.0120725658700057,0.00626637188256094,0.0863453815261044
"109",0,0.0119634577691395,0.00329574752932911,0.0334157113831036,0.213855421686747
"110",0,0.025450403763857,0.0797090161392958,0.0202505820299208,0.207414829659319
"111",0,0.00578193415383326,0.00596100378002199,0.401539531898283,0.195586760280843
"112",1,0.0147313836791514,0.0160370576707285,0.014920384888972,0.144153225806452
"113",0,0.00372623322390928,0.0165233703618999,0.000496509464370717,0.43043043043043
"114",0,0.00315066550573347,0.00593510188955571,0.0650724944667828,0.0974874371859296
"115",0,0.0104560806461841,0.00867550262312873,0.0679975872784242,0.386934673366834
"116",0,0.0499277696534554,0.015780415425018,0.0382270735490187,0.313941825476429
"117",0,0.0423892142145367,0.00654238152775695,0.00207750437669037,0.0913654618473896
"118",0,0.0149747382330561,0.0531184539544724,0.00178791949037609,0.204020100502513
"119",0,0.00202607205522648,0.11239750821876,0.000617520775001798,0.534673366834171
"120",0,0.0216969852344498,0.00752893231845982,0.00592785408392707,0.0773092369477912
"121",0,0.0083788724773359,0.00551527915472323,0.00481073906905605,0.118236472945892
"122",0,0.0100344885312052,0.00957594074331236,0.0131711898754743,0.0321608040201005
"123",0,0.0200240394882997,1.83256141178391e-06,0.0130031507861148,0.813253012048193
"124",0,0.0205634439162088,0.00882716928592747,0.0446794710910052,0.478478478478478
"125",0,0.00375350132765848,0.00135059086116559,0.0013860852896706,0.157157157157157
"126",0,0.00716027516585534,0.00258529056220744,0.016762318056819,0.0804020100502513
"127",0,0.0112602742416396,0.00369864210108982,0.00103436102034953,0.322645290581162
"128",0,0.00853045736788829,0.0226217227099304,0.00847370464648247,0.545271629778672
"129",0,0.00524112570988057,0.00117221340170173,0.00863418320363398,0.727911646586345
"130",0,0.00447591936515907,0.0179861727164576,0.00629127915553812,0.216649949849549
"131",0,0.0102063730869478,0.00435420232357863,0.0116667541724597,0.56841046277666
"132",0,0.0053100149179864,0.0415769365989515,0.0550363206184461,0.106639839034205
"133",0,0.00538383138188221,0.00451306040741781,0.000332469003704254,0.910191725529768
"134",0,0.00803014870697502,0.0105673053148854,0.0420719941811566,0.334340382678751
"135",0,0.0026599698463877,0.0143821618246341,0.00542504060303956,0.169169169169169
"136",0,0.0374408758125871,0.00137274213914336,0.00591388856261283,0.282128514056225
"137",0,0.0196271821325783,0.0156512694796327,0.000553272871617749,0.411823647294589
"138",0,0.00367042996020051,0.0354170099949754,0.000591765472805364,0.0331991951710262
"139",0,0.00449591282536139,0.026337438177253,0.0962242729349087,0.292168674698795
"140",0,0.00285833357354678,0.0140854341347809,0.00760733973901103,0.267068273092369
"141",0,0.00776353839854676,0.00196148177219347,0.0012710967897063,0.0783132530120482
"142",0,0.00462371763213038,0.0427504315082098,0.0372824217162304,0.0983935742971888
"143",0,0.010443895778895,0.00133559043834258,0.139745565905939,0.031031031031031
"144",0,0.00660599922385191,0.00461576456772835,0.00495469291937446,0.481294236602629
"145",0,0.00812381913642262,0.00235306782821235,0.0565246084705605,0.0845070422535211
"146",0,0.00191340666654265,0.0260847097089936,0.000167320892904912,0.874734607218684
"147",0,0.0123907507315968,0.0229349669836012,0.00891441027973995,0.421105527638191
"148",0,0.00930608435824693,0.0388385871780095,0.00736527972923107,0.134403209628887
"149",0,0.0904036259902816,0.0104601568974605,0.007390520094727,0.0250501002004008
"150",0,0.0169039919630822,1.05722752334633e-06,0.00538993601330174,0.528585757271815
"151",0,0.00235635167633444,0.0450632833248903,0.00310931016449093,0.0821643286573146
"152",0,0.041967808587673,0.00288108602470631,0.0804955083379171,0.348088531187123
"153",0,0.0277632749275931,0.0030671088427802,0.0126033992048555,0.0621865596790371
"154",0,0.0094459087067169,0.0874250425975447,0.00199690640638973,0.449899799599198
"155",0,0.00375529586336462,0.0111004735472719,0.0444868964095931,0.389949748743719
"156",0,0.022718730947437,0.0159364735021565,0.00354567084828976,0.0200601805416249
"157",0,0.00667474454292415,0.0315572546139453,0.0004643393577116,0.780904522613065
"158",0,0.00200666941839114,0.0373833140031069,0.000685604113827717,0.242211055276382
"159",0,0.00406461648310339,0.0296336118855178,0.00355341850676061,0.323943661971831
"160",0,0.0488051398175701,0.0402168508942414,0.000518147817995319,0.424849699398798
"161",0,0.00817594694678022,0.0047825645525348,0.00626048138338885,0.267803410230692
"162",0,0.00978801558040215,0.000366138652661811,0.00133332102949989,0.346385542168675
"163",0,0.0526487162500694,0.0210434705590284,0.0126322398257487,0.970720720720721
"164",0,0.0247115447161287,0.00146337241538951,0.00183184058479624,0.408080808080808
"165",0,0.0238703998447963,0.00952843434286638,0.0153009985524957,0.571142284569138
"166",0,0.00946157346601959,0.00209223386296307,0.00356801616513856,0.205616850551655
"167",0,0.00166147116335117,0.00831732411052753,0.00254703220708206,0.277833500501505
"168",0,0.00511932407217413,0.00551354555503077,0.00323141310756639,0.715430861723447
"169",0,0.00911258315092306,0.0386316074774626,0.00640042885679287,0.0511534603811434
"170",0,0.0622216605571581,0.00745762445583874,0.00158368009592999,0.0923694779116466
"171",0,0.00736856187394814,2.22044604925031e-16,0.00267031662634401,0.156941649899396
"172",0,0.00939101963614922,0.0107598099711219,0.0478011159829444,0.124248496993988
"173",0,0.0171345855049266,0.0187718606528895,0.00106834387616803,0.101507537688442
"174",0,0.0171957499620114,0.00347682781137231,0.00493792877479169,0.218090452261307
"175",0,0.026045469166372,0.0153753468353444,0.0122771586637924,0.146881287726358
"176",0,0.00349268166639714,0.0362112954863933,0.00406022519456727,0.352056168505517
"177",0,0.0021651812308281,0.0266874083798918,0.000608998142546398,0.131526104417671
"178",1,0.00779753756738066,0.0613356918244446,0.147448429902143,0.359077231695085
"179",0,0.0121230476051186,0.0017551961780287,0.0683963880044806,0.0895372233400402
"180",0,0.00560668986570074,0.00440554262563865,0.00300354325409085,0.0311557788944724
"181",0,0.00581337458394735,0.0136562846857974,0.0172865342068916,0.622110552763819
"182",0,0.00682935143193138,0.00278398068435208,0.00631186711859966,0.764824120603015
"183",0,0.00678211090238935,0.00881794180700708,0.000838889852032249,0.877263581488934
"184",0,0.0287037885644518,0.0207917526937647,0.000824644921459002,0.273273273273273
"185",0,0.0105480577079054,0.0179014951663166,0.00859453000837846,0.101
"186",0,0.00274252263814511,0.058996141167839,0.0023237678563477,0.298492462311558
"187",0,0.0492843442610747,0.00708795725866412,0.00418404668408463,0.332329317269076
"188",0,0.00928881819486101,0.00293675864957828,0.00557667877650313,0.643574297188755
"189",0,0.0044631502479507,0.000292185773342151,0.00699294081744395,0.321572580645161
"190",0,0.00781505960857267,0.00333951827484991,0.0179542852381555,0.242728184553661
"191",0,0.00626511737669624,0.0060444853466514,0.00862823284496878,0.816449348044132
"192",0,0.00706449932263111,0.00840050710801833,0.00719838239281469,0.65427135678392
"193",0,0.0194952638054217,0.00861279638601206,0.00072753036437538,0.273092369477912
"194",0,0.0170057549955574,0.0213081166210959,0.0178927897307764,0.813333333333333
"195",0,0.00466982661965088,0.0446326593200259,0.0143468030495216,0.813813813813814
"196",0,0.107463317423625,0.22700222587801,0.0114220913917761,0.425553319919517
"197",0,0.0092157369943031,6.28860785822466e-09,0.0151166219614228,0.0361809045226131
"198",0,0.0227774517660377,0.0017862584814879,0.00489062895026772,0.564564564564565
"199",0,0.00879080307015974,0.020375608215894,0.0199940671451766,0.200803212851406
"200",0,0.0141019768580681,0.00786202483907432,0.000764883707231297,0.178068410462777
"201",0,0.0197845577572508,0.00160118131258495,0.000333311112249172,0.167839195979899
"202",0,0.00864229231268117,0.00532918714806003,0.0141245495014505,0.389558232931727
"203",0,0.0134099508983874,2.35239222202019e-06,0.00430402259712301,0.664652567975831
"204",0,0.00775952258343722,0.0124000516820868,0.00643374175316885,0.332663316582915
"205",0,0.0113415133736131,0.00216109661583305,0.00648585415108108,0.657575757575758
"206",0,0.0385411325941958,0.0058995800555681,0.000314479350780716,0.534603811434303
"207",0,0.0017087954645982,0.00265648449060389,0.0145494162650481,0.873239436619718
"208",0,0.00303300335427102,0.00329451691569136,0.0307421203452217,0.462925851703407
"209",0,0.00564294554852453,0.00644426879162185,0.109199715867845,0.11122244488978
"210",0,0.00206944394292153,0.0194196409026433,0.0387769355942729,0.375751503006012
"211",0,0.0068136931204932,0.0606949037169167,0.00849497033277188,0.085513078470825
"212",0,0.0105559153683714,0.0623155332352892,0.0567286561972546,0.259036144578313
"213",0,0.0030244759500687,0.00856184023365502,0.0152477712932848,0.607035175879397
"214",0,0.0138090125169667,0.00235048456126355,0.00276969736581018,0.304522613065327
"215",0,0.00465053820560671,0.0104053103201305,0.00261329129461225,0.0391566265060241
"216",0,0.00485666005693016,0.000112440449770697,0.0839863657951536,0.594784353059178
"217",0,0.0108432816727575,0.0224467219506661,0.00361250695348856,0.656656656656657
"218",0,0.0256221838698916,0.00593937924991296,0.00311032647012742,0.751758793969849
"219",0,0.00508985595399962,0.00652332484324917,0.0137288648705122,0.200601805416249
"220",0,0.0152043088672808,0.00595912457935622,0.016362319383767,0.0491967871485944
"221",0,0.0605098396905776,0.00669114615595999,0.0164616371407562,0.700201207243461
"222",0,0.00439156561051395,0.00238014765769029,0.0213607230350548,0.125126135216953
"223",0,0.0095612410381977,0.0430919792433033,0.00186040233683907,0.128256513026052
"224",0,0.0114826993298133,0.0300303451095051,0.00529335816581682,0.412650602409639
"225",0,0.0148799664695164,0.0153537544988932,0.036538051517822,0.182092555331992
"226",0,0.0116722028711472,0.0131085162903381,0.00728967215371166,0.472837022132797
"227",0,0.00522728745372879,0.00691518716213339,0.00391696129590713,0.254783484390735
"228",0,0.00514685511952344,0.00039406874788922,0.0107261321839772,0.613841524573721
"229",0,0.00824758868340623,0.08944904313651,0.00745456080328984,0.398398398398398
"230",0,0.0102077327861118,0.00197505635241169,0.00651078378333639,0.436308926780341
"231",0,0.0109340784819894,0.0204179764758652,0.0402468941697449,0.675
"232",0,0.00581725413645515,0.0409753089274379,0.00322992669777523,0.577039274924471
"233",0,0.00944017314321425,0.00960444457227562,0.0742325086578831,0.860160965794769
"234",0,0.0108364140418215,0.000853747646692962,0.00298521792960081,0.150201612903226
"235",0,0.00755025719027279,0.00100849461408999,0.0155088889335328,0.724623115577889
"236",0,0.00456903888619492,0.0308224297762054,0.00460033014906991,0.38716148445336
"237",0,0.032898392802544,0.00342043757353038,0.00348219171972366,0.0491474423269809
"238",0,0.00401065765754384,0.00881705699030628,0.0097826280637149,0.57
"239",0,0.0206849316095088,0.018321940007848,0.00318872145231543,0.149598393574297
"240",0,0.0339643718568508,0.00546528678724266,0.00710787353913726,0.0312185297079557
"241",0,0.0123065313941763,0.031996974461974,0.00627581855829108,0.0843373493975904
"242",0,0.0521670507052589,0.00547722909326803,0.00165575474544591,0.0463709677419355
"243",0,0.0126643190251787,0.0134080884899056,0.0116886371491203,0.0551654964894684
"244",0,0.0109234735418432,0.0172282607786924,0.0135567093569995,0.230150753768844
"245",0,0.00958530765357872,0.00261816610517356,0.0128639758359926,0.92184368737475
"246",0,0.00425757768723933,0.0131126809811219,0.0132571269419546,0.109768378650554
